,names,scores,logfoldchanges,pvals,pvals_adj,effect_size,significance
14260,ANAPC10,-1.0427021,,0.29708630826523863,0.8834033952431728,,Not Significant
14261,MLC1,-1.0427833,,0.2970486737542707,0.8834033952431728,,Not Significant
14262,IFFO1,-1.0429457,,0.29697341429624036,0.8833596699342459,,Not Significant
14263,ARMH1,-1.043722,,0.2966140173324032,0.882582439864715,,Not Significant
14264,ZNF827,-1.0448593,,0.29608798460452823,0.8813087025623285,,Not Significant
14265,MAPK13,-1.045419,,0.2958293724433254,0.8806846291152803,,Not Significant
14266,FBXO4,-1.0458703,,0.2956209244257144,0.8802097125917392,,Not Significant
14267,A1BG,-1.0459244,,0.29559591727400647,0.8802097125917392,,Not Significant
14268,ZNF134,-1.0477568,,0.2947506766171347,0.8781535957988118,,Not Significant
14269,TRMT2A,-1.0490746,,0.2941437718344888,0.8768271846616893,,Not Significant
14270,TOE1,-1.0496794,,0.29386554142031085,0.8761429472701994,,Not Significant
14271,CIAO1,-1.0499592,,0.2937368676928406,0.8761429472701994,,Not Significant
14272,TAB1,-1.0503383,,0.2935625958418939,0.875956377735263,,Not Significant
14273,NAA80,-1.0504737,,0.29350037270911955,0.8759250632202998,,Not Significant
14274,INO80,-1.050555,,0.2934630430771177,0.8759250632202998,,Not Significant
14275,PPP2R1A,-1.0509702,,0.2932722969318986,0.8755348330339557,,Not Significant
14276,RNF207,-1.0510334,,0.29324327764004987,0.8755348330339557,,Not Significant
14277,APOBEC3C,-1.0511597,,0.2931852448375504,0.8755348330339557,,Not Significant
14278,UPRT,-1.05125,,0.29314379755506637,0.8755348330339557,,Not Significant
14279,TMEM267,-1.0513583,,0.2930940660072605,0.8755348330339557,,Not Significant
14280,AMD1,-1.0517104,,0.29293247758695873,0.8752464412524326,,Not Significant
14281,ORAOV1,-1.0518367,,0.2928744860771565,0.8752185065580927,,Not Significant
14282,NOA1,-1.0520804,,0.2927626670744363,0.8751750570975798,,Not Significant
14283,RAD17,-1.0522699,,0.29267571655822744,0.8750605131326331,,Not Significant
14284,LYRM2,-1.0527033,,0.29247703763962296,0.8746118228768051,,Not Significant
14285,MYSM1,-1.054328,,0.291732798535036,0.8728214572731796,,Not Significant
14286,ZNF738,-1.0546439,,0.29158823330396544,0.8725340232559871,,Not Significant
14287,ANKMY2,-1.0550681,,0.2913941786073133,0.8722434629315235,,Not Significant
14288,PACS2,-1.055709,,0.29110119682547064,0.8716564876819259,,Not Significant
14289,KLHDC10,-1.0559076,,0.2910104539517163,0.8715298099123222,,Not Significant
14290,HCFC2,-1.0569997,,0.2905117082080181,0.8703258684293821,,Not Significant
14291,KCTD6,-1.0572705,,0.29038814126309687,0.8701005538296256,,Not Significant
14292,MAP3K10,-1.0574601,,0.29030166544798164,0.869986320187464,,Not Significant
14293,ANKRD36B,-1.0593015,,0.2894625165803636,0.8679051926063127,,Not Significant
14294,GPX7,-1.0601138,,0.28909282371187306,0.8670857104596986,,Not Significant
14295,ANO9,-1.0607908,,0.2887849894254688,0.866595782977395,,Not Significant
14296,FBXL12,-1.060863,,0.28875216681158333,0.866595782977395,,Not Significant
14297,SGPP1,-1.0610255,,0.28867832512320235,0.8665647487390357,,Not Significant
14298,CRTC3,-1.0615761,,0.28842817850194713,0.866007554716201,,Not Significant
14299,ELOF1,-1.0616212,,0.28840768116228244,0.866007554716201,,Not Significant
14300,KSR1,-1.0621809,,0.28815359573816324,0.8657117462208668,,Not Significant
14301,CROT,-1.062217,,0.2881372083151835,0.8657117462208668,,Not Significant
14302,SKIV2L,-1.0625148,,0.28800203605549146,0.8655454542753396,,Not Significant
14303,PCNX3,-1.0625509,,0.2879856544457752,0.8655454542753396,,Not Significant
14304,TMX3,-1.0648978,,0.2869221977055082,0.8628766677779056,,Not Significant
14305,CDC42EP1,-1.0661343,,0.28636290569054257,0.8613386429438201,,Not Significant
14306,CHD7,-1.0665315,,0.28618343539835833,0.8609427442104433,,Not Significant
14307,DLGAP1-AS1,-1.0666218,,0.2861426572954868,0.8609427442104433,,Not Significant
14308,CD40LG,-1.0667391,,0.2860896516308038,0.8609427442104433,,Not Significant
14309,ADAT2,-1.0675786,,0.28571065075362256,0.8599517796938659,,Not Significant
14310,KIDINS220,-1.0679758,,0.285531456821542,0.8595562159260508,,Not Significant
14311,PZP,-1.0685444,,0.2852750159859374,0.8589279388612736,,Not Significant
14312,TRPM7,-1.0689325,,0.28510007438637985,0.8585448767253778,,Not Significant
14313,KCNK6,-1.070115,,0.28456756003992245,0.8572282115851874,,Not Significant
14314,AC108863.1,-1.0707017,,0.28430358532815403,0.8565764251188003,,Not Significant
14315,STAU2,-1.0712162,,0.2840722362378626,0.8560227343205262,,Not Significant
14316,ACOT4,-1.0718571,,0.283784242841578,0.8556092159475656,,Not Significant
14317,FAM49B,-1.0718932,,0.28376802374622645,0.8556092159475656,,Not Significant
14318,FBXL6,-1.0720105,,0.28371531602125255,0.8556092159475656,,Not Significant
14319,ALG2,-1.0723084,,0.28358154926359747,0.8555470851609505,,Not Significant
14320,BEX4,-1.0725701,,0.2834640319243351,0.8553359594859234,,Not Significant
14321,RETREG3,-1.0730305,,0.28325744352137416,0.8549993593826681,,Not Significant
14322,FOXJ3,-1.0737706,,0.28292549566071223,0.854284014670783,,Not Significant
14323,TBC1D19,-1.0738248,,0.28290121714722716,0.854284014670783,,Not Significant
14324,GIT1,-1.0748899,,0.2824240266314806,0.8530561543025399,,Not Significant
14325,FAM135A,-1.0758376,,0.28199986704698843,0.8519179999624686,,Not Significant
14326,SGCB,-1.0764425,,0.28172943875682765,0.8512439616375482,,Not Significant
14327,SRD5A3,-1.0769389,,0.2815075769165317,0.8507164648067106,,Not Significant
14328,ZNF92,-1.0776429,,0.28119313982585314,0.8503375067036262,,Not Significant
14329,ZNF217,-1.0784553,,0.28083062413065385,0.8493840006694998,,Not Significant
14330,PDK2,-1.0789247,,0.2806213153203516,0.8488936325755021,,Not Significant
14331,TSPAN32,-1.079024,,0.28057705203624295,0.8488936325755021,,Not Significant
14332,UBE3C,-1.0791774,,0.28050865446968765,0.8488382475400419,,Not Significant
14333,MCM9,-1.0794482,,0.2803879805094103,0.8486279729690112,,Not Significant
14334,ACBD3,-1.0794572,,0.28038395865147303,0.8486279729690112,,Not Significant
14335,TTC39B,-1.079701,,0.28027538329963164,0.8486279729690112,,Not Significant
14336,TBCD,-1.0801342,,0.2800824309849641,0.8482617708655882,,Not Significant
14337,COP1,-1.0802516,,0.28003018860263884,0.8482463271931449,,Not Significant
14338,DNAJC10,-1.0804952,,0.2799217063513828,0.8480604920660769,,Not Significant
14339,SLC31A2,-1.0811632,,0.27962453104043294,0.8474455427001026,,Not Significant
14340,ZNF761,-1.0822463,,0.2791430811357366,0.8461289519668647,,Not Significant
14341,AC008467.1,-1.0825622,,0.2790027644994074,0.8458461232751201,,Not Significant
14342,PYROXD2,-1.082833,,0.2788825312856348,0.8456240959592899,,Not Significant
14343,ISCU,-1.0831671,,0.2787342922016752,0.8453170604390262,,Not Significant
14344,TIPARP,-1.0836635,,0.27851403589098,0.8447914780489554,,Not Significant
14345,SGPL1,-1.0840425,,0.2783459199342857,0.8447330329813733,,Not Significant
14346,C1orf52,-1.0855951,,0.2776581656934013,0.842905917887864,,Not Significant
14347,GPR82,-1.0864526,,0.2772787979546918,0.8423712126301146,,Not Significant
14348,CRYBG1,-1.08694,,0.27706331482146307,0.8419524106709314,,Not Significant
14349,NARF,-1.08694,,0.27706331482146307,0.8419524106709314,,Not Significant
14350,MYO9A,-1.0870574,,0.2770114562981658,0.8419524106709314,,Not Significant
14351,BAG6,-1.0871657,,0.2769635927629306,0.8419524106709314,,Not Significant
14352,FBXO31,-1.0874907,,0.2768200359724864,0.8419524106709314,,Not Significant
14353,LY75,-1.0878155,,0.2766765299027839,0.8417722019852538,,Not Significant
14354,LINC00476,-1.0879239,,0.27662870581701327,0.8417722019852538,,Not Significant
14355,ARL17B,-1.0882218,,0.27649721863747356,0.8416536042876098,,Not Significant
14356,CTSO,-1.0882308,,0.2764932348427348,0.8416536042876098,,Not Significant
14357,POLR3C,-1.089314,,0.2760154635514257,0.8404715240617368,,Not Significant
14358,ATR,-1.0899638,,0.27572907121027057,0.839971675432309,,Not Significant
14359,EIF3J-DT,-1.090009,,0.2757091903840886,0.839971675432309,,Not Significant
14360,MYH11,-1.0905505,,0.2754706967509386,0.8396320744410477,,Not Significant
14361,AL031714.1,-1.0906047,,0.275446855132796,0.8396320744410477,,Not Significant
14362,ZUP1,-1.0906589,,0.27542301492281374,0.8396320744410477,,Not Significant
14363,UCK1,-1.0908123,,0.27535547530817395,0.8396320744410477,,Not Significant
14364,DCAF11,-1.0913448,,0.27512116080818405,0.8395954963401723,,Not Significant
14365,BYSL,-1.0922656,,0.27471639585259444,0.8385024784691658,,Not Significant
14366,PAQR7,-1.0924731,,0.2746251815380104,0.8383662862934206,,Not Significant
14367,FAM177A1,-1.0928793,,0.27444677857510613,0.8381060568401026,,Not Significant
14368,C18orf21,-1.0942965,,0.27382497043031684,0.8364911193468066,,Not Significant
14369,UTF1,-1.0944319,,0.27376561243881514,0.8364518024472068,,Not Significant
14370,ZNF14,-1.0951089,,0.2734689544025224,0.835971270228438,,Not Significant
14371,HIBADH,-1.0955963,,0.27325549674838057,0.8356389316521864,,Not Significant
14372,MCM7,-1.0961018,,0.27303425362383715,0.8353520362954773,,Not Significant
14373,ERICH6-AS1,-1.0964447,,0.27288419415323795,0.8350349158842195,,Not Significant
14374,UNC119B,-1.0973113,,0.2725053478635582,0.8341593610256894,,Not Significant
14375,CIAPIN1,-1.0976542,,0.27235548734529325,0.8338424849079227,,Not Significant
14376,TIMM8A,-1.0978619,,0.27226480969973565,0.8337067258215356,,Not Significant
14377,PCED1B,-1.0980514,,0.2721820351146089,0.8337067258215356,,Not Significant
14378,ZBTB14,-1.0987555,,0.2718747374730157,0.8332212828056502,,Not Significant
14379,BUD13,-1.1019869,,0.2704673678345362,0.8294732144957916,,Not Significant
14380,TANC2,-1.102041,,0.2704438232673788,0.8294732144957916,,Not Significant
14381,CYP2R1,-1.102357,,0.27030650796484945,0.8292625742219158,,Not Significant
14382,MTMR1,-1.1024562,,0.2702633616018578,0.8292625742219158,,Not Significant
14383,ZNF440,-1.1029618,,0.27004378060879386,0.8288805432436077,,Not Significant
14384,TRMT12,-1.1032145,,0.2699340360078746,0.8286970863461437,,Not Significant
14385,FXR1,-1.1034131,,0.26984782957059283,0.8286970863461437,,Not Significant
14386,SLC2A1,-1.1041803,,0.26951493669414583,0.8279635062212337,,Not Significant
14387,ZNF263,-1.1048663,,0.2692175300050865,0.8274736961704,,Not Significant
14388,BANP,-1.1049837,,0.2691666803772913,0.8274587527812408,,Not Significant
14389,NR1H2,-1.1057148,,0.26884999658831377,0.8267677300655494,,Not Significant
14390,NUP85,-1.105823,,0.2688031022370605,0.8267648236840052,,Not Significant
14391,VENTX,-1.1060126,,0.26872105063719043,0.8266537637399499,,Not Significant
14392,GTPBP8,-1.1061661,,0.26865464051133703,0.826590791162874,,Not Significant
14393,STRN4,-1.1065271,,0.26849842585257666,0.8262514411433919,,Not Significant
14394,GPR137B,-1.1076735,,0.2680028578483771,0.8248675027823894,,Not Significant
14395,GIMAP5,-1.1083415,,0.26771439166181266,0.8241206243235235,,Not Significant
14396,CTNND1,-1.1089281,,0.2674611853119119,0.8234820512178698,,Not Significant
14397,GTPBP1,-1.1091357,,0.2673716286669441,0.8233472042793641,,Not Significant
14398,SLC46A3,-1.1092892,,0.2673054478774497,0.8232843073705841,,Not Significant
14399,CPNE1,-1.1096321,,0.2671575550777644,0.8229696778829336,,Not Significant
14400,RABEP2,-1.1097225,,0.26711864527377815,0.8229696778829336,,Not Significant
14401,ITPRIPL2,-1.1103272,,0.26685805011395025,0.8227480600285851,,Not Significant
14402,ATRX,-1.1105618,,0.2667569707474571,0.8225806640375314,,Not Significant
14403,NCR1,-1.110598,,0.2667414224136818,0.8225806640375314,,Not Significant
14404,TBC1D22A,-1.112286,,0.2660152335980325,0.8208561307030352,,Not Significant
14405,MROH1,-1.1124303,,0.26595316306024597,0.8208053624259015,,Not Significant
14406,CCNY,-1.1127644,,0.26580966313215204,0.8205032198896572,,Not Significant
14407,VPS25,-1.1138746,,0.2653330060557969,0.8191724052783036,,Not Significant
14408,FAM222B,-1.1145515,,0.26504265062444954,0.8184164085611327,,Not Significant
14409,RNASEH2B,-1.1145966,,0.2650233013826082,0.8184164085611327,,Not Significant
14410,MRPS27,-1.1147952,,0.2649381762813041,0.8183746962797434,,Not Significant
14411,NAT9,-1.1151292,,0.26479505383067703,0.8182613356670888,,Not Significant
14412,AC124312.1,-1.1157881,,0.2645128333955631,0.8176223005130333,,Not Significant
14413,AL021368.2,-1.116086,,0.2643853223716217,0.8173685748165962,,Not Significant
14414,ATAD3A,-1.1167089,,0.2641188453677359,0.8166850635335404,,Not Significant
14415,NTMT1,-1.1173226,,0.2638564116127211,0.8162944315934819,,Not Significant
14416,EPG5,-1.1173948,,0.26382554888214416,0.8162944315934819,,Not Significant
14417,ZBED1,-1.1178823,,0.2636172905815063,0.8158352097408055,,Not Significant
14418,KIAA0355,-1.1184329,,0.26338217229044536,0.8153880636651727,,Not Significant
14419,SMN2,-1.1185682,,0.2633243784906021,0.8153494307660306,,Not Significant
14420,COG8-1,-1.1191099,,0.26309329080964683,0.8147741104196171,,Not Significant
14421,SLC26A11,-1.119182,,0.2630624896982622,0.8147741104196171,,Not Significant
14422,ANAPC13,-1.1199492,,0.26273538160587695,0.8139458886423113,,Not Significant
14423,MARCH5,-1.1202471,,0.26260846241340063,0.8136927956267122,,Not Significant
14424,SNRNP70,-1.1203825,,0.26255078586959735,0.8136542008528531,,Not Significant
14425,SPHK2,-1.1207616,,0.2623893380881961,0.8132939466358161,,Not Significant
14426,RRP7A,-1.1210505,,0.2622663762877222,0.8130528787982401,,Not Significant
14427,ZNF548,-1.1218177,,0.26193995231086986,0.8124608794913776,,Not Significant
14428,NABP2,-1.1224495,,0.26167134343452036,0.8119076534604803,,Not Significant
14429,MBNL2,-1.1226662,,0.2615792928024461,0.8117620240418096,,Not Significant
14430,INPP5B,-1.122946,,0.26146042719895046,0.8115331148164078,,Not Significant
14431,COPS9,-1.1229731,,0.26144892605789805,0.8115331148164078,,Not Significant
14432,RBM18,-1.1230994,,0.26139525869051994,0.8115331148164078,,Not Significant
14433,FBXO25,-1.1234335,,0.2612534601672196,0.8113105814271285,,Not Significant
14434,CYTH2,-1.123641,,0.2611653419494051,0.8111769372856286,,Not Significant
14435,HES6,-1.1241646,,0.2609432220550575,0.810626967271521,,Not Significant
14436,DUSP8,-1.1251123,,0.2605414408865755,0.8095185884773187,,Not Significant
14437,SSRP1,-1.1258163,,0.2602432520795196,0.8087317503742308,,Not Significant
14438,KIF3B,-1.1258886,,0.2602126819714049,0.8087317503742308,,Not Significant
14439,L3MBTL3,-1.1258976,,0.2602088608826376,0.8087317503742308,,Not Significant
14440,DNAJC8,-1.1260872,,0.2601286269886851,0.8087317503742308,,Not Significant
14441,CCDC25,-1.128082,,0.2592852989928285,0.8063118535737924,,Not Significant
14442,FAM126A,-1.1287589,,0.2589995325688892,0.8057016925159101,,Not Significant
14443,ATN1,-1.1296525,,0.25862265511710747,0.804668413197668,,Not Significant
14444,CCDC57,-1.1301038,,0.2584324574947978,0.8042157052410752,,Not Significant
14445,LRRC47,-1.1301942,,0.2583944296085764,0.8042157052410752,,Not Significant
14446,FLAD1,-1.1302302,,0.2583792195402722,0.8042157052410752,,Not Significant
14447,LIG3,-1.1306183,,0.25821575050397605,0.8039584701190589,,Not Significant
14448,GGCX,-1.1306635,,0.2581967471312012,0.8039584701190589,,Not Significant
14449,ZNF569,-1.1307628,,0.25815494312439513,0.8039584701190589,,Not Significant
14450,MED27,-1.1309794,,0.25806375067253295,0.8039025391016076,,Not Significant
14451,ANXA2R,-1.1326764,,0.25735018260543896,0.8022352452563519,,Not Significant
14452,CNOT10,-1.1330554,,0.25719095573415196,0.8020196332645211,,Not Significant
14453,WDR76,-1.1351496,,0.25631264874372517,0.7998323775313644,,Not Significant
14454,B3GALNT2,-1.1355287,,0.2561538678580799,0.7994755497606993,,Not Significant
14455,PDE4A,-1.136657,,0.25568171002558515,0.798417391268718,,Not Significant
14456,DDX19A,-1.1367021,,0.25566283630044706,0.798417391268718,,Not Significant
14457,HIRIP3,-1.1374965,,0.25533081720596473,0.7975985059005076,,Not Significant
14458,LINC00685,-1.138724,,0.25481828656102645,0.7964122685587197,,Not Significant
14459,DHRS7B,-1.1389767,,0.2547128544281493,0.796359407424099,,Not Significant
14460,IGSF8,-1.139103,,0.25466014974138895,0.7963329986612464,,Not Significant
14461,NUTM2A-AS1,-1.1400148,,0.2542801478346882,0.7955595026933656,,Not Significant
14462,EIF6,-1.1405925,,0.25403955886516405,0.7949450056801559,,Not Significant
14463,SGSH,-1.1410077,,0.2538667334292879,0.794542378603788,,Not Significant
14464,CYTH4,-1.141459,,0.25367897253908767,0.7940928588893188,,Not Significant
14465,NOTCH2NL,-1.1418742,,0.2535063179273258,0.7938286074602111,,Not Significant
14466,SLC35D1,-1.1427948,,0.25312376700902506,0.7931269523883417,,Not Significant
14467,AP003108.2,-1.1428491,,0.25310127654287806,0.7931269523883417,,Not Significant
14468,CEP97,-1.1431108,,0.25299259224597725,0.7930480334985834,,Not Significant
14469,ZDHHC17,-1.1450334,,0.2521953211533966,0.7912380843091656,,Not Significant
14470,KLHL7,-1.1454486,,0.25202337077294634,0.7909744479884221,,Not Significant
14471,RELA,-1.146279,,0.2516797152844733,0.7903094445224308,,Not Significant
14472,CBWD5,-1.1463062,,0.2516685146324822,0.7903094445224308,,Not Significant
14473,PKD1,-1.1472629,,0.25127298140957255,0.7897213544982425,,Not Significant
14474,MEG8,-1.1476781,,0.2511014699388475,0.7894581073929203,,Not Significant
14475,AL137779.1,-1.1482016,,0.2508853328087408,0.7889164266388804,,Not Significant
14476,SDE2,-1.1482558,,0.2508629812087195,0.7889164266388804,,Not Significant
14477,DALRD3,-1.15174,,0.2494279483757077,0.7847450734611136,,Not Significant
14478,PGK1,-1.1526426,,0.24905711573130684,0.7837154045738728,,Not Significant
14479,GDAP2,-1.1535542,,0.24868296618163654,0.7828118632795987,,Not Significant
14480,TRMT61A,-1.1537348,,0.2486089238127741,0.7827157246129912,,Not Significant
14481,CHCHD3,-1.1542944,,0.2483794904592228,0.7821302365825684,,Not Significant
14482,ZNF16,-1.1545923,,0.24825743312506354,0.7818827226009571,,Not Significant
14483,IRAK4,-1.1545923,,0.24825743312506354,0.7818827226009571,,Not Significant
14484,ASNSD1,-1.1547457,,0.2481945714842677,0.7818827226009571,,Not Significant
14485,LRRC28,-1.15517,,0.24802083549663567,0.7816644269577423,,Not Significant
14486,ODF2,-1.1552061,,0.24800605338573112,0.7816644269577423,,Not Significant
14487,WAC,-1.1553866,,0.2479321520790968,0.7816644269577423,,Not Significant
14488,STAG1,-1.1561629,,0.24761455207654082,0.7810884704616408,,Not Significant
14489,WAPL,-1.1561719,,0.24761086072911764,0.7810884704616408,,Not Significant
